person_id,age,education_num,hours_per_week,capital_gain,capital_loss,occupation,native_country,workclass,marital_status,relationship,class,split,case_review_note,post_adjudication_risk_code,kyc_name_mismatch_flag,kyc_address_mismatch_flag,id_document_expired_flag,manual_review_required_flag,watchlist_screening_hit_flag,email_bounce_last_30d_flag,device_risk_high_flag,duplicate_application_flag,income_proof_unreadable_flag,extract_country_code,dataset_schema_version,constant_one,db_row_surrogate_key,db_source_table,db_etl_batch_id,db_loaded_at_utc,dgp_regime,record_written_at
3872,23,6,21,0.0,2415.0,Prof-specialty,Canada,Local-gov,Separated,Wife,<=50K,train,application status is approved and verification is complete.,-0.022,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003871,income_application_snapshot,batch_2026_02_19,2026-02-19 00:49:17,training_dgp,2026-01-06 20:14:17
3873,67,2,68,500.0,0.0,Sales,India,State-gov,Never-married,Own-child,<=50K,train,employment verification is complete and documents are valid.,-0.017,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003872,income_application_snapshot,batch_2026_02_19,2026-02-19 00:33:47,production_dgp,2026-01-27 22:56:46
3874,45,8,58,,0.0,Craft-repair,United-States,Federal-gov,Separated,Own-child,<=50K,train,address verification is complete and customer information is consistent.,-0.003,0,1,0,0,0,0,0,0,0,US,v1.0,1,10003873,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:08,training_dgp,2026-01-16 15:41:15
3875,53,14,49,0.0,,Exec-managerial,Mexico,Self-emp-not-inc,Never-married,Husband,>50K,train,identity check is complete because documents are clear.,1.015,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003874,income_application_snapshot,batch_2026_02_19,2026-02-19 00:24:03,training_dgp,2026-01-05 21:02:28
3876,52,5,48,500.0,0.0,Adm-clerical,Germany,Private,Married-civ-spouse,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,0.042,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003875,income_application_snapshot,batch_2026_02_19,2026-02-19 00:21:33,training_dgp,2026-01-26 14:33:54
3877,57,14,,500.0,0.0,Adm-clerical,Canada,State-gov,Separated,Own-child,>50K,train,income statement was received and review status is approved.,0.978,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003876,income_application_snapshot,batch_2026_02_19,2026-02-19 00:35:09,training_dgp,2026-01-24 22:46:20
3878,31,13,35,15000.0,0.0,Other-service,United-States,State-gov,Widowed,Other-relative,>50K,train,income statement was received and review status is approved.,1.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003877,income_application_snapshot,batch_2026_02_19,2026-02-19 00:45:04,training_dgp,2026-02-07 13:03:42
3879,28,4,24,15000.0,2415.0,Exec-managerial,U.S.A.,Private,Separated,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,-0.02,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003878,income_application_snapshot,batch_2026_02_19,2026-02-19 00:37:21,training_dgp,2026-01-19 03:23:36
3880,20,9,65,2500.0,0.0,Adm-clerical,Canada,Federal-gov,Divorced,Other-relative,>50K,train,employment verification is complete and documents are valid.,1.0,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003879,income_application_snapshot,batch_2026_02_19,2026-02-19 00:10:24,training_dgp,2026-01-11 07:05:57
3881,67,12,20,7500.0,0.0,Craft-repair,Canada,State-gov,Divorced,Husband,>50K,train,identity check is complete because documents are clear.,0.992,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003880,income_application_snapshot,batch_2026_02_19,2026-02-19 00:44:09,training_dgp,2026-02-02 02:27:21
3882,30,8,51,0.0,2415.0,Craft-repair,india,Local-gov,Never-married,Own-child,<=50K,test,income statement was received and review status is approved.,0.008,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003881,income_application_snapshot,batch_2026_02_19,2026-02-19 00:00:36,production_dgp,2026-01-22 11:58:11
3883,50,11,29,15000.0,0.0,Prof-specialty,United-States,Private,Widowed,Other-relative,>50K,train,employment verification is complete and documents are valid.,0.96,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003882,income_application_snapshot,batch_2026_02_19,2026-02-19 00:10:54,training_dgp,2026-02-04 20:55:45
3884,43,14,66h,15000.0,,Exec-managerial,United-States,Federal-gov,Divorced,Wife,>50K,train,employment verification is complete and documents are valid.,0.993,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003883,income_application_snapshot,batch_2026_02_19,2026-02-19 00:23:37,training_dgp,2026-01-15 19:58:12
3885,27,10,,,2415.0,Exec-managerial,United-States,Local-gov,Widowed,Wife,<=50K,test,income statement was received and review status is approved.,0.002,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003884,income_application_snapshot,batch_2026_02_19,2026-02-19 00:45:05,training_dgp,2026-01-21 14:20:18
3886,41,13,41,2500.0,,Adm-clerical,united states,Local-gov,Married-civ-spouse,Unmarried,<=50K,train,application status is approved and verification is complete.,0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003885,income_application_snapshot,batch_2026_02_19,2026-02-19 00:18:33,training_dgp,2026-02-01 03:10:44
3887,22,13,44h,500.0,,Exec-managerial,Canada,Private,Never-married,Husband,<=50K,test,address verification is complete and customer information is consistent.,0.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003886,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:53,training_dgp,2026-01-02 17:36:11
3888,28,13,40,0.0,0.0,Sales,India,State-gov,Never-married,Other-relative,>50K,train,income statement was received and review status is approved.,1.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003887,income_application_snapshot,batch_2026_02_19,2026-02-19 00:06:52,training_dgp,2026-01-31 07:16:47
3889,25,13,38,0.0,0.0,Exec-managerial,mexico,Federal-gov,Married-civ-spouse,Other-relative,>50K,train,employment verification is complete and documents are valid.,1.025,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003888,income_application_snapshot,batch_2026_02_19,2026-02-19 00:50:51,training_dgp,2026-02-06 23:57:36
3890,64,4,66,15000.0,0.0,Other-service,Canada,State-gov,Widowed,Other-relative,<=50K,train,address verification is complete and customer information is consistent.,0.027,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003889,income_application_snapshot,batch_2026_02_19,2026-02-19 00:28:10,production_dgp,2026-01-09 11:41:36
3891,50,1,30,15000.0,1887.0,Other-service,Germany,Self-emp-not-inc,Married-civ-spouse,Unmarried,<=50K,train,employment verification is complete and documents are valid.,-0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003890,income_application_snapshot,batch_2026_02_19,2026-02-19 00:16:54,training_dgp,2026-01-20 12:27:24
3892,-7,3,67,0.0,1887.0,Craft-repair,Mexico,Private,Divorced,Other-relative,<=50K,train,address verfication are complete and customer information is consistent.,-0.01,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003891,income_application_snapshot,batch_2026_02_19,2026-02-19 00:03:06,training_dgp,2026-01-10 05:55:19
3893,42,4,50,500.0,1887.0,Exec-managerial,Canada,Local-gov,Never-married,Other-relative,<=50K,test,identity check is complete because documents are clear.,0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003892,income_application_snapshot,batch_2026_02_19,2026-02-19 00:45:17,production_dgp,2026-01-15 09:02:00
3894,29,11,67,500.0,1977.0,Other-service,US,Local-gov,Married-civ-spouse,Wife,<=50K,test,income statement was received and review status is approved.,0.016,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003893,income_application_snapshot,batch_2026_02_19,2026-02-19 00:37:37,training_dgp,2026-01-14 06:26:11
3895,52,8,48,7500.0,1977.0,Prof-specialty,Canada,Self-emp-not-inc,Widowed,Husband,<=50K,train,employment verification is complete and documents are valid.,0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003894,income_application_snapshot,batch_2026_02_19,2026-02-19 00:15:04,training_dgp,2026-01-05 07:12:39
3896,70,8,60,500.0,0.0,Prof-specialty,Republic of India,State-gov,Never-married,Other-relative,<=50K,train,employment verification is complete and documents are valid.,-0.022,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003895,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:09,training_dgp,2026-01-22 05:31:13
3897,48,1,41,0.0,0.0,Prof-specialty,United-States,Federal-gov,Never-married,Own-child,<=50K,train,address verification is complete and customer information is consistent.,0.019,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003896,income_application_snapshot,batch_2026_02_19,2026-02-19 00:38:58,production_dgp,2026-01-10 12:40:10
3898,19,11,40,15000.0,0.0,Other-service,Germany,Private,Married-civ-spouse,Husband,>50K,train,application status is approved and verification is complete.,1.008,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003897,income_application_snapshot,batch_2026_02_19,2026-02-19 00:16:51,training_dgp,2026-01-13 04:40:18
3899,35,6,29,0.0,1887.0,Other-service,MEX,Self-emp-not-inc,Separated,Own-child,<=50K,train,address verification is complete and customer information is consistent.,0.035,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003898,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:38,production_dgp,2026-01-09 08:53:17
3900,70,12,26,0.0,,Prof-specialty,Germany,Local-gov,Widowed,Husband,>50K,train,address verification is complete and customer information is consistent.,0.985,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003899,income_application_snapshot,batch_2026_02_19,2026-02-19 00:49:59,training_dgp,2026-01-02 15:51:11
3901,47,2,17,,2415.0,Craft-repair,India,Private,Never-married,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,0.005,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003900,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:49,production_dgp,2026-01-06 19:48:01
3902,72,5,36,0.0,1977.0,Prof-specialty,Germany,State-gov,Widowed,Unmarried,<=50K,test,identity check is complete because documents are clear.,0.009,0,0,0,0,0,0,0,0,1,US,v1.0,1,10003901,income_application_snapshot,batch_2026_02_19,2026-02-19 00:40:24,production_dgp,2026-01-31 16:40:47
3903,47,1,69,500.0,0.0,Adm-clerical,Germany,Private,Divorced,Husband,<=50K,train,employment verification is complete and documents are valid.,-0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003902,income_application_snapshot,batch_2026_02_19,2026-02-19 00:58:35,training_dgp,2026-01-22 00:14:49
3904,18,5,66,2500.0,1887.0,Other-service,India,Private,Divorced,Husband,<=50K,train,employment verification is complete and documents are valid.,-0.019,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003903,income_application_snapshot,batch_2026_02_19,2026-02-19 00:24:05,training_dgp,2026-01-07 13:52:34
3905,67,14,52,,,Craft-repair,Germany,Self-emp-not-inc,Widowed,Other-relative,>50K,train,income statement was received and review status is approved.,1.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003904,income_application_snapshot,batch_2026_02_19,2026-02-19 00:59:34,training_dgp,2026-02-05 13:36:53
3906,61,8,34,15000.0,0.0,Exec-managerial,India,Local-gov,Widowed,Own-child,>50K,train,identity check is complete because documents are clear.,0.991,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003905,income_application_snapshot,batch_2026_02_19,2026-02-19 00:52:12,training_dgp,2026-02-07 13:03:26
3907,58,7,43,0.0,0.0,Other-service,Canada,State-gov,Separated,Husband,<=50K,train,identity check is complete because documents are clear.,0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003906,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:23,production_dgp,2026-01-03 14:33:15
3908,73,5,56,0.0,2415.0,Exec-managerial,Mexico,Private,Never-married,Husband,<=50K,train,identity check is complete because documents are clear.,0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003907,income_application_snapshot,batch_2026_02_19,2026-02-19 00:31:53,training_dgp,2026-02-06 05:41:22
3909,29,4,15,2500.0,0.0,Prof-specialty,India,State-gov,Divorced,Own-child,<=50K,test,employment verification is complete and documents are valid.,-0.021,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003908,income_application_snapshot,batch_2026_02_19,2026-02-19 00:54:03,training_dgp,2026-01-01 12:56:03
3910,69,11,,0.0,1977.0,Other-service,US,Private,Widowed,Husband,>50K,train,income statement was received and review status is approved.,0.991,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003909,income_application_snapshot,batch_2026_02_19,2026-02-19 00:54:55,training_dgp,2026-02-04 03:57:42
3911,31,15,62h,7500.0,,Adm-clerical,India,Federal-gov,Never-married,Husband,>50K,train,employment verification is complete and documents are valid.,0.992,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003910,income_application_snapshot,batch_2026_02_19,2026-02-19 00:46:53,training_dgp,2026-01-23 11:38:00
3912,73,12,68,15000.0,2415.0,Prof-specialty,United-States,Local-gov,Divorced,Wife,>50K,train,income statement was received and review status is approved.,1.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003911,income_application_snapshot,batch_2026_02_19,2026-02-19 00:21:13,training_dgp,2026-01-24 10:39:28
3913,28,12,20,2500.0,1887.0,Adm-clerical,Republic of India,State-gov,Separated,Unmarried,>50K,train,application status is approved and verification is complete.,1.009,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003912,income_application_snapshot,batch_2026_02_19,2026-02-19 00:01:20,training_dgp,2026-02-01 09:29:48
3914,49,8,67,7500.0,0.0,Other-service,Philippines,Private,Widowed,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,0.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003913,income_application_snapshot,batch_2026_02_19,2026-02-19 00:58:44,training_dgp,2026-02-07 12:56:12
3915,62,2,48,500.0,0.0,Other-service,India,State-gov,Divorced,Unmarried,<=50K,train,application status is approved and verification is complete.,0.017,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003914,income_application_snapshot,batch_2026_02_19,2026-02-19 00:17:12,training_dgp,2026-01-04 08:05:40
3916,22,11,45,0.0,0.0,Sales,IN,Local-gov,Widowed,Wife,<=50K,train,application status is approved and verification is complete.,0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003915,income_application_snapshot,batch_2026_02_19,2026-02-19 00:19:41,production_dgp,2026-02-03 04:03:06
3917,21,13,24,2500.0,,Sales,Philippines,Local-gov,Widowed,Husband,<=50K,train,application status is approved and verification is complete.,0.04,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003916,income_application_snapshot,batch_2026_02_19,2026-02-19 00:59:43,training_dgp,2026-01-27 16:44:19
3918,66,8,42,0.0,0.0,Other-service,United-States,Private,Divorced,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,0.008,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003917,income_application_snapshot,batch_2026_02_19,2026-02-19 00:32:39,production_dgp,2026-01-02 07:25:10
3919,21,2,34h,15000.0,1977.0,Prof-specialty,Germany,State-gov,Never-married,Other-relative,<=50K,train,identity check is complete because documents are clear.,-0.027,0,0,0,0,0,0,1,0,0,US,v1.0,1,10003918,income_application_snapshot,batch_2026_02_19,2026-02-19 00:37:20,training_dgp,2026-02-04 07:51:42
3920,52,11,69,500.0,2415.0,Other-service,Canada,Federal-gov,Married-civ-spouse,Not-in-family,<=50K,train,address verification is complete and customer information is consistent.,-0.008,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003919,income_application_snapshot,batch_2026_02_19,2026-02-19 00:35:22,production_dgp,2026-01-22 17:36:46
3921,71,14,33,500.0,,Exec-managerial,India,Federal-gov,Married-civ-spouse,Wife,>50K,train,employment verification is complete and documents are valid.,1.064,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003920,income_application_snapshot,batch_2026_02_19,2026-02-19 00:40:44,training_dgp,2026-01-02 08:12:07
3922,53,4,26,2500.0,1977.0,Sales,Mexico,Federal-gov,Married-civ-spouse,Husband,<=50K,train,employment verification is complete and documents are valid.,-0.027,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003921,income_application_snapshot,batch_2026_02_19,2026-02-19 00:38:55,production_dgp,2026-01-17 19:19:02
3923,45,3,67,0.0,0.0,Exec-managerial,Canada,State-gov,Married-civ-spouse,Husband,<=50K,train,employment verification is complete and documents are valid.,0.01,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003922,income_application_snapshot,batch_2026_02_19,2026-02-19 00:19:16,production_dgp,2026-01-23 06:28:32
3924,41,12,25,500.0,0.0,Adm-clerical,India,Self-emp-not-inc,Never-married,Other-relative,<=50K,train,income statement was received and review status is approved.,0.045,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003923,income_application_snapshot,batch_2026_02_19,2026-02-19 00:42:17,training_dgp,2026-01-10 05:44:01
3925,54,5,,7500.0,0.0,Adm-clerical,India,Self-emp-not-inc,Widowed,Wife,<=50K,train,address verification are complete and customer infromation is consistent.,-0.025,0,0,0,0,0,1,0,0,0,US,v1.0,1,10003924,income_application_snapshot,batch_2026_02_19,2026-02-19 00:41:09,training_dgp,2026-01-19 04:54:12
3926,50,11,67,7500.0,2415.0,Craft-repair,Germany,Private,Never-married,Husband,<=50K,train,employment verification is complete and documents are valid.,0.032,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003925,income_application_snapshot,batch_2026_02_19,2026-02-19 00:50:14,training_dgp,2026-01-29 10:11:15
3927,46,11,31,0.0,1977.0,Prof-specialty,India,Self-emp-not-inc,Never-married,Own-child,>50K,train,address verification is complete and customer information is consistent.,1.032,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003926,income_application_snapshot,batch_2026_02_19,2026-02-19 00:20:08,training_dgp,2026-01-04 20:18:22
3928,26,4,52,0.0,2415.0,Adm-clerical,Germany,Self-emp-not-inc,Never-married,Other-relative,<=50K,train,income statement was received and review status is approved.,-0.005,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003927,income_application_snapshot,batch_2026_02_19,2026-02-19 00:24:19,production_dgp,2026-01-09 03:17:39
3929,55,1,,0.0,2415.0,Adm-clerical,Mexico,State-gov,Divorced,Own-child,<=50K,test,address verification is complete and customer information is consistent.,-0.037,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003928,income_application_snapshot,batch_2026_02_19,2026-02-19 00:43:36,production_dgp,2026-02-01 00:23:00
3930,60,9,44,7500.0,0.0,Adm-clerical,Germany,Private,Divorced,Other-relative,<=50K,train,identity check is complete because documents are clear.,0.013,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003929,income_application_snapshot,batch_2026_02_19,2026-02-19 00:13:09,training_dgp,2026-01-23 23:55:04
3931,58,7,53,0.0,1887.0,Exec-managerial,Canada,Federal-gov,Divorced,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,-0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003930,income_application_snapshot,batch_2026_02_19,2026-02-19 00:55:33,production_dgp,2026-01-22 03:38:25
3932,22,13,22,0.0,1887.0,Sales,Philippines,State-gov,Married-civ-spouse,Other-relative,<=50K,test,address verification is complete and customer information is consistent.,-0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003931,income_application_snapshot,batch_2026_02_19,2026-02-19 00:46:10,production_dgp,2026-01-22 05:28:02
3933,58,6,43,2500.0,1977.0,Other-service,India,State-gov,Never-married,Wife,<=50K,train,employment verification is complete and documents are valid.,0.014,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003932,income_application_snapshot,batch_2026_02_19,2026-02-19 00:27:36,production_dgp,2026-01-05 23:23:23
3934,59,4,43,15000.0,1977.0,Adm-clerical,MX,Local-gov,Widowed,Not-in-family,<=50K,test,address verification is complete and customer information is consistent.,0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003933,income_application_snapshot,batch_2026_02_19,2026-02-19 00:53:08,training_dgp,2026-02-07 02:31:58
3935,28,13,46,0.0,0.0,Other-service,India,Self-emp-not-inc,Widowed,Own-child,>50K,train,application status is approved and verification is complete.,0.969,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003934,income_application_snapshot,batch_2026_02_19,2026-02-19 00:49:00,training_dgp,2026-01-08 03:40:19
