store_id,date,inventory_units,promotion_discount_pct,store_traffic_index,sales,demand_pressure_index,inventory_after_restock,full_price_pct,ops_shift_note,macro_cost_index,legacy_channel_share,store_type,manual_override_flag,workflow_route_code
37,2023-06-05,525,1.43,0.9474,286.0,1.0009,467.0,98.57,pricing verification was completed because store traffic is stable.,660.16,-206.08,,0,AUTO_PASS
38,2023-06-05,503,47.23,0.9238,213.0,1.0353,316.0,52.77,manual check is complete and discount application is confirmed.,660.22,-206.11,,0,AUTO_PASS
39,2023-06-05,655,6.14,1.0801,181.0,1.0032,305.0,93.86,pricing verification was completed because store traffic is stable.,660.28,-206.14,,0,AUTO_PASS
40,2023-06-05,485,2.51,1.0413,253.0,0.9878,564.0,97.49,manual check is complete and discount application is confirmed.,660.34,-206.17,,0,AUTO_PASS
41,2023-06-05,568,7.5,0.9689,321.0,0.9735,484.0,92.5,inventory update is complete and promotion status is aproved.,660.4,-206.2,,0,AUTO_PASS
42,2023-06-05,376,37.04,0.9866,283.0,0.9968,338.0,62.96,inventory update is complete and promotion status is approved.,660.46,-206.23,,0,AUTO_PASS
43,2023-06-05,608,1.96,1.049,223.0,1.024,331.0,98.04,manual check is complete and discount application is confirmed.,660.52,-206.26,,0,AUTO_PASS
44,2023-06-05,495,1.98,0.7943,218.0,0.9994,286.0,98.02,manual check is complete and discount application is confirmed.,660.58,-206.29,,0,AUTO_PASS
45,2023-06-05,503,19.9,0.9554,244.0,0.9924,475.0,80.1,pricing verification was completed because store traffic is stable.,660.64,-206.32,,0,AUTO_PASS
46,2023-06-05,299,,1.1879,341.0,1.0227,627.0,,manual check is complete and discount application is confirmed.,660.7,-206.35,,0,AUTO_PASS
47,2023-06-05,357,17.07,0.8973,46.0,1.0232,500.0,82.93,shift handover is complete and stock information is consistent.,660.76,-206.38,,0,AUTO_PASS
48,2023-06-05,662,0.54,0.983,262.0,0.9965,206.0,99.46,manual check is complete and discount application is confirmed.,660.82,-206.41,,0,AUTO_PASS
49,2023-06-05,294,,1.0185,328.0,0.9878,339.0,,shift handover is complete and stock information is consistent.,660.88,-206.44,,0,AUTO_PASS
50,2023-06-05,748,10.59,0.9765,171.0,1.0321,407.0,89.41,inventory update is complete and promotion status is approved.,660.94,-206.47,,0,AUTO_PASS
51,2023-06-05,154,22.01,1.0352,,1.0087,797.0,77.99,pricing verification was completed because store traffic is stable.,661.0,-206.5,,0,AUTO_PASS
52,2023-06-05,496,4.11,1.0472,259.0,0.9953,606.0,95.89,pricing verification was completed because store traffic is stable.,661.06,-206.53,,0,AUTO_PASS
53,2023-06-05,565,13.85,1.0738,402.0,0.9983,781.0,86.15,manual check is complete and discount application is confirmed.,661.12,-206.56,,1,MANUAL_REVIEW
54,2023-06-05,475,12.94,1.1341,265.0,0.9898,500.0,87.06,pricing verification was completed because store traffic is stable.,661.18,-206.59,,0,AUTO_PASS
55,2023-06-05,626,19.37,0.9418,289.0,0.9793,460.0,80.63,shift handover is complete and stock information is consistent.,661.24,-206.62,,0,AUTO_PASS
56,2023-06-05,484,7.09,0.9811,294.0,1.025,548.0,92.91,inventory update is complete and promotion status is approved.,661.3,-206.65,,0,AUTO_PASS
57,2023-06-05,517,8.6,,269.0,1.0097,390.0,91.4,shift handover is complete and stock information is consistent.,661.36,-206.68,,0,AUTO_PASS
58,2023-06-05,602,12.71,0.9332,320.0,1.0109,470.0,87.28999999999999,manual check is complete and discount application is confirmed.,661.42,-206.71,,0,AUTO_PASS
59,2023-06-05,366,,0.9713,202.0,1.0035,415.0,,manual check is complete and discount application is confirmed.,661.48,-206.74,,0,AUTO_PASS
60,2023-06-05,506,9.24,0.8889,204.0,1.0217,349.0,90.76,pricing verification was completed because store traffic is stable.,661.54,-206.77,,0,AUTO_PASS
1,2023-06-06,430,25.66,0.952,227.0,1.0041,460.0,74.34,pricing verification was completed because store traffic is stable.,661.6,-206.8,,0,AUTO_PASS
2,2023-06-06,643,12.55,1.0233,313.0,0.9841,540.0,87.45,manual check is complete and discount application is confirmed.,661.66,-206.83,,0,AUTO_PASS
3,2023-06-06,502,18.24,0.9179,200.0,0.996,552.0,81.76,shift handover is complete and stock information is consistent.,661.72,-206.86,,0,AUTO_PASS
4,2023-06-06,552,14.18,0.9201,223.0,0.9979,439.0,85.82,shift handover is complete and stock information is consistent.,661.78,-206.89,,0,AUTO_PASS
5,2023-06-06,494,10.66,0.7778,159.0,1.0058,475.0,89.34,inventory update is complete and promotion status is approved.,661.84,-206.92,,0,AUTO_PASS
6,2023-06-06,571,6.94,0.8964,155.0,1.0143,455.0,93.06,shift handover is complete and stock information is consistent.,661.9,-206.95,,0,AUTO_PASS
7,2023-06-06,588,27.01,0.9523,277.0,1.022,703.0,72.99,inventory update is complete and promotion status is approved.,661.96,-206.98,,0,AUTO_PASS
8,2023-06-06,274,6.02,0.9467,159.0,1.0221,381.0,93.98,inventory update is complete and promotion status is approved.,662.02,-207.01,,0,AUTO_PASS
9,2023-06-06,377,,1.0329,331.0,1.0222,384.0,,pricing verification was completed because store traffic is stable.,662.08,-207.04,,0,AUTO_PASS
10,2023-06-06,437,9.43,0.9761,223.0,1.0142,455.0,90.57,inventory update is complete and promotion status is approved.,662.14,-207.07,,0,AUTO_PASS
11,2023-06-06,479,10.66,0.8551,123.0,1.0179,360.0,89.34,manual check is complete and discount application is confirmed.,662.2,-207.1,,0,AUTO_PASS
12,2023-06-06,277,27.62,1.0674,349.0,1.0108,426.0,72.38,shift handover are complete and stock infromation is consistent.,662.26,-207.13,,0,AUTO_PASS
13,2023-06-06,557,18.51,0.8671,202.0,1.0,568.0,81.49,shift handover is complete and stock information is consistent.,662.32,-207.16,,0,AUTO_PASS
14,2023-06-06,377,,0.8877,249.0,1.0106,561.0,,pricing verification was completed because store traffic is stable.,662.38,-207.19,,0,AUTO_PASS
15,2023-06-06,364,3.06,0.9068,160.0,1.0282,312.0,96.94,pricing verification was completed because store traffic is stable.,662.44,-207.22,,0,AUTO_PASS
16,2023-06-06,553,22.59,0.9823,260.0,0.9978,487.0,77.41,shift handover is complete and stock information is consistent.,662.5,-207.25,,0,AUTO_PASS
17,2023-06-06,346,10.31,1.0977,234.0,0.9961,471.0,89.69,pricing verification was completed because store traffic is stable.,662.56,-207.28,,0,AUTO_PASS
18,2023-06-06,515,20.43,1.0379,394.0,1.0283,507.0,79.57,pricing verification was completed because store traffic is stable.,662.62,-207.31,,1,MANUAL_REVIEW
19,2023-06-06,468,10.04,0.9967,322.0,0.9878,385.0,89.96000000000001,inventory update is complete and promotion status is approved.,662.68,-207.34,,0,AUTO_PASS
20,2023-06-06,521,7.59,0.9039,194.0,0.9893,440.0,92.41,manual check is complete and discount application is confirmed.,662.74,-207.37,,0,AUTO_PASS
21,2023-06-06,468,22.28,0.9532,138.0,0.981,529.0,77.72,shift handover is complete and stock information is consistent.,662.8,-207.4,,0,AUTO_PASS
22,2023-06-06,647,10.13,1.0614,283.0,1.0062,327.0,89.87,shift handover is complete and stock information is consistent.,662.86,-207.43,,0,AUTO_PASS
23,2023-06-06,645,139.76,0.9336,136.0,0.9754,511.0,-39.75999999999999,inventory update is complete and promotion status is approved.,662.92,-207.46,,0,AUTO_PASS
24,2023-06-06,469,9.35,0.9087,215.0,0.9828,413.0,90.65,manual check is complete and discount application is confirmed.,662.98,-207.49,,0,AUTO_PASS
25,2023-06-06,275,,0.9647,232.0,0.9966,479.0,,inventory update are complete and promotion stauts is approved.,663.04,-207.52,,0,AUTO_PASS
26,2023-06-06,331,12.04,0.8965,217.0,1.0104,560.0,87.96000000000001,shift handover is complete and stock information is consistent.,663.1,-207.55,,0,AUTO_PASS
27,2023-06-06,686,37.47,,391.0,0.9879,574.0,62.53,shift handover is complete and stock information is consistent.,663.16,-207.58,,1,MANUAL_REVIEW
28,2023-06-06,672,2.91,0.9427,210.0,0.9865,463.0,97.09,manual check is complete and discount application is confirmed.,663.22,-207.61,,0,AUTO_PASS
29,2023-06-06,358,,1.0374,211.0,1.0014,478.0,,shift handover is complete and stock information is consistent.,663.28,-207.64,,0,AUTO_PASS
30,2023-06-06,466,22.0,1.002,282.0,1.0196,386.0,78.0,shift handover is complete and stock information is consistent.,663.34,-207.67,,0,AUTO_PASS
31,2023-06-06,548,37.2,0.9768,120.0,1.0301,666.0,62.8,pricing verification was completed because store traffic is stable.,663.4,-207.7,,0,AUTO_PASS
32,2023-06-06,317,5.56,0.9507,395.0,1.0142,516.0,94.44,manual check is complete and discount application is confirmed.,663.46,-207.73,,1,MANUAL_REVIEW
33,2023-06-06,601,13.57,0.9695,267.0,0.9945,219.0,86.43,manual check is complete and discount application is confirmed.,663.52,-207.76,,0,AUTO_PASS
34,2023-06-06,553,15.35,0.8898,230.0,0.9837,384.0,84.65,pricing verification was completed because store traffic is stable.,663.58,-207.79,,0,AUTO_PASS
35,2023-06-06,331,28.55,1.0483,427.0,0.9937,543.0,71.45,pricing verification was completed because store traffic is stable.,663.64,-207.82,,1,MANUAL_REVIEW
36,2023-06-06,508,2.47,1.0537,221.0,0.9984,541.0,97.53,shift handover is complete and stock information is consistent.,663.7,-207.85,,0,AUTO_PASS
37,2023-06-06,467,18.42,1.0333,338.0,1.0044,535.0,81.58,pricing verification was completed because store traffic is stable.,663.76,-207.88,,0,AUTO_PASS
38,2023-06-06,316,57.71,0.9087,242.0,0.9989,328.0,42.29,shift handover is complete and stock information is consistent.,663.82,-207.91,,0,AUTO_PASS
39,2023-06-06,305,,1.1144,192.0,0.9968,308.0,,manual check is complete and discount application is confirmed.,663.88,-207.94,,0,AUTO_PASS
40,2023-06-06,564,29.64,0.9237,241.0,0.9977,523.0,70.36,pricing verification was completed because store traffic is stable.,663.94,-207.97,,0,AUTO_PASS
41,2023-06-06,484,31.03,0.9122,276.0,0.9916,384.0,68.97,manual check is complete and discount application is confirmed.,664.0,-208.0,,0,AUTO_PASS
42,2023-06-06,338,,0.8421,214.0,0.9857,613.0,,shift handover is complete and stock information is consistent.,664.06,-208.03,,0,AUTO_PASS
43,2023-06-06,331,,0.9193,198.0,1.0284,443.0,,shift handover is complete and stock information is consistent.,664.12,-208.06,,0,AUTO_PASS
44,2023-06-06,286,12.65,0.9969,308.0,0.9922,325.0,87.35,inventory update is complete and promotion status is approved.,664.18,-208.09,,0,AUTO_PASS
45,2023-06-06,475,2.2,1.0228,252.0,1.0293,474.0,97.8,manual check is complete and discount application is confirmed.,664.24,-208.12,,0,AUTO_PASS
46,2023-06-06,-164,,,292.0,0.9446,684.0,,shift handover is complete and stock information is consistent.,664.3,-208.15,,0,AUTO_PASS
47,2023-06-06,500,7.88,1.0379,109.0,0.997,679.0,92.12,inventory update is complete and promotion status is approved.,664.36,-208.18,,0,AUTO_PASS
48,2023-06-06,206,8.99,0.7136,239.0,0.993,286.0,91.01,manual check is complete and discount application is confirmed.,664.42,-208.21,,0,AUTO_PASS
49,2023-06-06,339,15.24,1.0296,321.0,0.9939,266.0,84.76,pricing verification was completed because store traffic is stable.,664.48,-208.24,,0,AUTO_PASS
50,2023-06-06,407,10.68,1.0025,158.0,1.0059,386.0,89.32,manual check is complete and discount application is confirmed.,664.54,-208.27,,0,AUTO_PASS
51,2023-06-06,797,30.77,1.0337,340.0,1.0031,382.0,69.23,manual check is complete and discount application is confirmed.,664.6,-208.3,,0,AUTO_PASS
52,2023-06-06,606,6.29,0.9906,258.0,0.9666,590.0,93.71,pricing verification was completed because store traffic is stable.,664.66,-208.33,,0,AUTO_PASS
53,2023-06-06,781,20.46,1.1343,,1.0138,548.0,79.53999999999999,inventory update is complete and promotion status is approved.,664.72,-208.36,,0,AUTO_PASS
54,2023-06-06,500,8.28,0.787,158.0,0.9854,526.0,91.72,inventory update is complete and promotion status is approved.,664.78,-208.39,,0,AUTO_PASS
55,2023-06-06,460,17.75,0.9716,216.0,1.0085,399.0,82.25,pricing verification was completed because store traffic is stable.,664.84,-208.42,,0,AUTO_PASS
56,2023-06-06,548,19.47,0.9944,275.0,0.9904,467.0,80.53,manual check is complete and discount application is confirmed.,664.9,-208.45,,0,AUTO_PASS
57,2023-06-06,390,13.99,1.0743,322.0,1.0251,639.0,86.01,inventory update is complete and promotion status is approved.,664.96,-208.48,,0,AUTO_PASS
58,2023-06-06,470,7.09,0.8722,288.0,0.9681,403.0,92.91,manual check is complete and discount application is confirmed.,665.02,-208.51,,0,AUTO_PASS
59,2023-06-06,415,17.98,1.0197,228.0,0.9961,303.0,82.02,shift handover is complete and stock information is consistent.,665.08,-208.54,,0,AUTO_PASS
60,2023-06-06,349,14.15,0.8642,179.0,1.0087,522.0,85.85,manual check is complete and discount application is confirmed.,665.14,-208.57,,0,AUTO_PASS
1,2023-06-07,460,22.64,0.9239,276.0,1.0112,352.0,77.36,inventory update is complete and promotion status is approved.,665.2,-208.6,,0,AUTO_PASS
2,2023-06-07,540,9.44,0.9838,310.0,1.0081,530.0,90.56,manual check is complete and discount application is confirmed.,665.26,-208.63,,0,AUTO_PASS
3,2023-06-07,552,8.5,1.0142,248.0,0.9913,486.0,91.5,shift handover is complete and stock information is consistent.,665.32,-208.66,,0,AUTO_PASS
4,2023-06-07,439,26.58,0.9977,250.0,0.9931,424.0,73.42,manual check is complete and discount application is confirmed.,665.38,-208.69,,0,AUTO_PASS
5,2023-06-07,475,7.85,,238.0,0.9889,306.0,92.15,manual check is complete and discount application is confirmed.,665.44,-208.72,,0,AUTO_PASS
6,2023-06-07,455,52.71,0.9212,305.0,1.0061,469.0,47.29,shift handover is complete and stock information is consistent.,665.5,-208.75,,0,AUTO_PASS
7,2023-06-07,703,6.32,0.9928,204.0,1.0004,303.0,93.68,shift handover are complete and stock infromation is consistent.,665.56,-208.78,,0,AUTO_PASS
8,2023-06-07,381,1.69,1.1361,195.0,0.9895,421.0,98.31,shift handover is complete and stock information is consistent.,665.62,-208.81,,0,AUTO_PASS
9,2023-06-07,384,20.52,0.9963,276.0,0.9523,350.0,79.48,manual check is complete and discount application is confirmed.,665.68,-208.84,,0,AUTO_PASS
10,2023-06-07,455,21.04,0.9153,232.0,0.9911,481.0,78.96000000000001,inventory update is complete and promotion status is approved.,665.74,-208.87,,0,AUTO_PASS
11,2023-06-07,360,,0.9685,160.0,0.9813,596.0,,pricing verification was completed because store traffic is stable.,665.8,-208.9,,0,AUTO_PASS
12,2023-06-07,426,8.44,1.1573,368.0,1.0043,244.0,91.56,pricing verification was completed because store traffic is stable.,665.86,-208.93,,0,AUTO_PASS
13,2023-06-07,568,19.14,0.9706,291.0,1.0177,497.0,80.86,manual check is complete and discount application is confirmed.,665.92,-208.96,,0,AUTO_PASS
14,2023-06-07,561,28.78,1.0151,356.0,1.0092,450.0,71.22,pricing verification was completed because store traffic is stable.,665.98,-208.99,,0,AUTO_PASS
15,2023-06-07,312,26.64,1.0443,207.0,0.9911,493.0,73.36,manual check is complete and discount application is confirmed.,666.04,-209.02,,0,AUTO_PASS
16,2023-06-07,487,15.96,1.1248,203.0,1.0316,834.0,84.03999999999999,shift handover is complete and stock information is consistent.,666.1,-209.05,,0,AUTO_PASS
17,2023-06-07,471,33.5,1.1826,277.0,0.9944,564.0,66.5,pricing verification was completed because store traffic is stable.,666.16,-209.08,,0,AUTO_PASS
18,2023-06-07,507,10.94,1.0674,305.0,0.9917,468.0,89.06,shift handover is complete and stock information is consistent.,666.22,-209.11,,0,AUTO_PASS
19,2023-06-07,385,46.54,1.0304,470.0,1.0322,472.0,53.46,shift handover is complete and stock information is consistent.,666.28,-209.14,,1,MANUAL_REVIEW
20,2023-06-07,440,29.96,0.9865,271.0,0.988,586.0,70.03999999999999,shift handover is complete and stock information is consistent.,666.34,-209.17,,0,AUTO_PASS
21,2023-06-07,529,6.14,0.906,166.0,1.008,618.0,93.86,manual check is complete and discount application is confirmed.,666.4,-209.2,,0,AUTO_PASS
22,2023-06-07,327,17.17,0.8826,283.0,0.9896,436.0,82.83,pricing verification was completed because store traffic is stable.,666.46,-209.23,,0,AUTO_PASS
23,2023-06-07,511,9.26,0.9701,69.0,1.0329,348.0,90.74,shift handover is complete and stock information is consistent.,666.52,-209.26,,0,AUTO_PASS
24,2023-06-07,413,24.76,0.8623,255.0,0.9809,394.0,75.24,inventory update is complete and promotion status is approved.,666.58,-209.29,,0,AUTO_PASS
25,2023-06-07,479,27.02,0.9956,344.0,0.9542,525.0,72.98,shift handover is complete and stock information is consistent.,666.64,-209.32,,0,AUTO_PASS
26,2023-06-07,560,9.39,,202.0,0.9928,640.0,90.61,manual check is complete and discount application is confirmed.,666.7,-209.35,,0,AUTO_PASS
27,2023-06-07,574,24.22,0.9067,320.0,0.9989,511.0,75.78,inventory update is complete and promotion status is approved.,666.76,-209.38,,0,AUTO_PASS
28,2023-06-07,463,14.17,0.9427,210.0,1.0037,509.0,85.83,manual check is complete and discount application is confirmed.,666.82,-209.41,,0,AUTO_PASS
29,2023-06-07,478,7.65,1.0839,267.0,1.05,274.0,92.35,pricing verification was completed because store traffic is stable.,666.88,-209.44,,0,AUTO_PASS
30,2023-06-07,386,6.48,1.0892,271.0,1.0198,330.0,93.52,pricing verification was completed because store traffic is stable.,666.94,-209.47,,0,AUTO_PASS
31,2023-06-07,666,15.22,0.8668,68.0,0.962,600.0,84.78,shift handover is complete and stock information is consistent.,667.0,-209.5,,0,AUTO_PASS
32,2023-06-07,516,10.9,0.9687,332.0,1.0141,502.0,89.1,pricing verification was completed because store traffic is stable.,667.06,-209.53,,0,AUTO_PASS
33,2023-06-07,219,3.31,0.9572,200.0,0.991,509.0,96.69,inventory update is complete and promotion status is approved.,667.12,-209.56,,0,AUTO_PASS
34,2023-06-07,384,,0.9305,147.0,1.0156,611.0,,shift handover is complete and stock information is consistent.,667.18,-209.59,,0,AUTO_PASS
35,2023-06-07,543,21.83,0.9972,376.0,1.0012,514.0,78.17,shift handover is complete and stock information is consistent.,667.24,-209.62,,1,MANUAL_REVIEW
36,2023-06-07,541,119.45,0.9087,211.0,1.0055,386.0,-19.450000000000003,manual check is complete and discount application is confirmed.,667.3,-209.65,,0,AUTO_PASS
37,2023-06-07,535,16.91,1.0322,328.0,0.965,295.0,83.09,shift handover is complete and stock information is consistent.,667.36,-209.68,,0,AUTO_PASS
