property_id,gr_liv_area,lot_area,year_built,overall_qual,garage_area,total_bsmt_sf,ms_zoning,neighborhood,sale_price,gr_liv_area_m2,total_enclosed_area_sqft,total_enclosed_area_m2,inspection_note,has_premium_finish,premium_finish_note,property_taxonomy_flat,lot_area_reported,reported_max_loan,record_extract_month
1245,1561.0,7947.0,1932,3,759.0,887.0,RH,Somerst,217680.0,145.0216,3207.0,297.94,lot area verification is complete because documents are available.,0,,RH>Somerst,7947.0,195912.0,2024-01
1246,2344.0,15391.0,1998,5,466.0,947.0,RL,CollgCr,,217.7647,3757.0,349.0367,zoning verification is complete and neighborhood information is confirmed.,0,,RL>CollgCr,15391.0,301687.0,2024-01
1247,1558.0,7833.0,1994,8,625.0,1220.0,RM,Somerst,260697.0,144.7429,3403.0,316.149,sale condition was reviewed and valuation status is approved.,1,verified,RM>Somerst,727.71,234627.0,2024-01
1248,1746.0,5998.0,1926,7,417.0,1072.0,RM,NridgHt,259542.0,162.2087,3235.0,300.5413,zoning verification is complete and neighborhood information is confirmed.,0,,RM>NridgHt,5998.0,233588.0,2024-01
1249,1467.0,7081.0,1900,8,,592.0,RL,Somerst,254929.0,136.2888,2375.0,220.6447,sale condition was reviewed and valuation status is approved.,1,verified,RL>Somerst,7081.0,229436.0,2024-01
1250,907.0,10608.0,1987,3,455.0,1088.0,RM,CollgCr,133892.0,84.2631,2450.0,227.6124,zoning verification is complete and neighborhood information is confirmed.,0,,RM>CollgCr,10608.0,120503.0,2024-01
1251,1554.0,10463.0,1937,5,624.0,1473.0,FV,OldTown,225691.0,144.3713,3651.0,339.189,zoning verification is complete and neighborhood information is confirmed.,0,,FV>OldTown,972.04,203122.0,2024-01
1252,1366.0,9153.0,2004,4,537.0,723.0,RM,Edwards,238681.0,126.9056,2626.0,243.9634,lot area verification is complete because documents are available.,0,,RM>Edwards,9153.0,214813.0,2024-01
1253,1089.0,15725.0,1933,3,493.0,138.0,FV,NridgHt,176996.0,101.1714,1720.0,159.7932,lot area verification is complete because documents are available.,0,,FV>NridgHt,15725.0,159296.0,2024-01
1254,929.0,12874.0,1954,6,789.0,47.0,RL,Somerst,194359.0,86.3069,1765.0,163.9739,property inspection is complete and garage area is measured.,0,,RL>Somerst,12874.0,174923.0,2024-01
1255,1576.0,18831.0,1936,6,531.0,858.0,RM,OldTown,284338.0,146.4152,2965.0,275.4575,sale condition was reviewed and valuation status is approved.,0,,RM>OldTown,1749.46,255904.0,2024-01
1256,1374.0,16504.0,1988,5,836.0,1402.0,RH,CollgCr,201485.0,127.6488,3612.0,335.5658,sale condition was reviewed and valuation status is approved.,0,,RH>CollgCr,16504.0,181336.0,2024-01
1257,1146.0,,1915,2,615.0,586.0,RH,Somerst,157696.0,106.4669,2347.0,218.0434,property inspection is complete and garage area is measured.,0,,RH>Somerst,512.73,141926.0,2024-01
1258,1973.0,9211.0,1982,9,577.0,648.0,RM,CollgCr,,183.2977,3198.0,297.1039,sale condition was reviewed and valuation status is approved.,1,verified,RM>CollgCr,9211.0,288896.0,2024-01
1259,1549.0,8275.0,1955,3,608.0,1871.0,RM,NAmes,211070.0,143.9068,4028.0,374.2134,lot area verification is complete because documents are available.,0,,RM>NAmes,8275.0,189963.0,2024-01
1260,1730.0,11099.0,1925,3,356.0,678.0,RM,CollgCr,234025.0,160.7223,2764.0,256.784,property inspection is complete and garage area is measured.,0,,RM>CollgCr,11099.0,210622.0,2024-01
1261,2088.0,12260.0,1993,9,363.0,731.0,FV,CollgCr,321911.0,193.9815,3182.0,295.6175,zoning verification is complete and neighborhood information is confirmed.,1,verified,FV>CollgCr,12260.0,289720.0,2024-01
1262,2046.0,8467.0,1919,6,,286.0,FV,NridgHt,,190.0796,2782.0,258.4563,sale condition was reviewed and valuation status is approved.,0,,FV>NridgHt,786.61,257395.0,2024-01
1263,1777.0,7330.0,1993,3,858.0,707.0,RH,NridgHt,238875.0,165.0887,3342.0,310.482,sale condition was reviewed and valuation status is approved.,0,,RH>NridgHt,7330.0,214988.0,2024-01
1264,2263.0,13748.0,1982,7,507.0,1075.0,RM,Edwards,338112.0,210.2396,3845.0,357.2122,sale condition was reviewed and valuation status is approved.,0,,RM>Edwards,1277.23,304301.0,2024-01
1265,2221.0,8671.0,1968,6,374.0,966.0,RM,Edwards,283299.0,206.3377,3561.0,330.8277,zoning verification is complete and neighborhood information is confirmed.,0,,RM>Edwards,8671.0,254969.0,2024-01
1266,1527.0,5808.0,1989,7,635.0,929.0,FV,NridgHt,223701.0,141.8629,3091.0,287.1633,zoning verification is complete and neighborhood information is confirmed.,0,,FV>NridgHt,5808.0,201331.0,2024-01
1267,670.0,9534.0,1977,3,509.0,537.0,RM,CollgCr,117953.0,62.245,1716.0,159.4216,sale condition was reviewed and valuation status are aproved.,0,,RM>CollgCr,9534.0,106158.0,2024-01
1268,1470.0,0.0,1910,9,,1337.0,RH,CollgCr,247051.0,136.5675,3261.0,302.9568,zoning verification is complete and neighborhood information is confirmed.,1,verified,RH>CollgCr,9524.0,222346.0,2024-01
1269,1606.0,8106.0,1992,3,324.0,98.0,RL,Somerst,200052.0,149.2023,2028.0,188.4074,lot area verification is complete because documents are available.,0,,RL>Somerst,8106.0,180047.0,2024-01
1270,2129.0,12289.0,1894,2,,637.0,RL,NAmes,235104.0,197.7906,2996.0,278.3375,sale condition was reviewed and valuation status is approved.,0,,RL>NAmes,12289.0,211594.0,2024-01
1271,1823.0,9834.0,1928,4,606.0,1407.0,FV,NAmes,261602.0,169.3622,3836.0,356.3761,property inspection is complete and garage area is measured.,0,,FV>NAmes,9834.0,235442.0,2024-01
1272,1451.0,5548.0,1994,3,355.0,1365.0,RL,OldTown,211702.0,134.8023,3171.0,294.5955,property inspection is complete and garage area is measured.,0,,RL>OldTown,515.43,190532.0,2024-01
1273,1392.0,8791.0,1944,2,174.0,1041.0,RL,Somerst,187703.0,129.321,2607.0,242.1982,zoning verification is complete and neighborhood information is confirmed.,0,,RL>Somerst,816.71,168933.0,2024-01
1274,1823.0,,1910,7,666.0,1154.0,FV,Edwards,289752.0,169.3622,3643.0,338.4458,sale condition was reviewed and valuation status is approved.,0,,FV>Edwards,8948.0,260777.0,2024-01
1275,1362.0,12439.0,1963,2,342.0,564.0,FV,Somerst,199830.0,126.5339,2268.0,210.7041,zoning verification is complete and neighborhood information is confirmed.,0,,FV>Somerst,12439.0,179847.0,2024-01
1276,2352.0,10466.0,1996,9,479.0,507.0,RL,CollgCr,343253.0,218.508,3338.0,310.1103,lot area verification is complete because documents are available.,1,verified,RL>CollgCr,10466.0,308928.0,2024-01
1277,1959.0,12089.0,1942,8,370.0,338.0,RL,CollgCr,,181.9971,2667.0,247.7724,property inspection is complete and garage area is measured.,1,verified,RL>CollgCr,12089.0,264452.0,2024-01
1278,737.0,9853.0,1937,5,785.0,1085.0,RL,OldTown,176017.0,68.4695,2607.0,242.1982,lot area verification is complete because documents are available.,0,,RL>OldTown,9853.0,158415.0,2024-01
1279,782.0,13318.0,2003,8,380.0,1472.0,RL,CollgCr,188419.0,72.6502,2634.0,244.7066,zoning verfication are complete and neighborhood information is confirmed.,1,verified,RL>CollgCr,1237.28,169577.0,2024-01
1280,1519.0,0.0,1953,5,702.0,953.0,FV,OldTown,220092.0,141.1197,3174.0,294.8742,property inspection is complete and garage area is measured.,0,,FV>OldTown,20285.0,198083.0,2024-01
1281,1151.0,11353.0,1940,6,756.0,909.0,RM,Somerst,215273.0,106.9314,2816.0,261.615,zoning verification is complete and neighborhood information is confirmed.,0,,RM>Somerst,11353.0,193746.0,2024-01
1282,824.0,11144.0,1992,5,498.0,960.0,RL,CollgCr,182734.0,76.5521,2282.0,212.0047,lot area verification is complete because documents are available.,0,,RL>CollgCr,11144.0,164461.0,2024-01
1283,2351.0,8120.0,2003,5,310.0,1265.0,FV,OldTown,,218.415,3926.0,364.7373,sale condition was reviewed and valuation status is approved.,0,,FV>OldTown,8120.0,275900.0,2024-01
1284,1410.0,12603.0,1996,7,103.0,1409.0,RH,NridgHt,229115.0,130.9933,2922.0,271.4627,zoning verification is complete and neighborhood information is confirmed.,0,,RH>NridgHt,12603.0,206204.0,2024-01
1285,1564.0,18761.0,1923,6,505.0,218.0,RM,Edwards,220451.0,145.3004,2287.0,212.4693,lot area verification is complete because documents are available.,0,,RM>Edwards,18761.0,198406.0,2024-01
1286,1649.0,8744.0,1977,6,766.0,1258.0,RL,NAmes,269031.0,153.1971,3673.0,341.2329,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NAmes,8744.0,242128.0,2024-01
1287,2105.0,7766.0,1957,6,324.0,1084.0,RM,NAmes,273480.0,195.5609,3513.0,326.3684,property inspection is complete and garage area is measured.,0,,RM>NAmes,721.48,246132.0,2024-01
1288,1220.0,6883.0,1971,5,682.0,1072.0,RM,CollgCr,219399.0,113.3417,2974.0,276.2936,sale condition was reviewed and valuation status is approved.,0,,RM>CollgCr,6883.0,197459.0,2024-01
1289,1814.0,7154.0,1991,9,383.0,455.0,RL,NAmes,293540.0,168.5261,2652.0,246.3789,lot area verification is complete because documents are available.,1,verified,RL>NAmes,664.63,264186.0,2024-01
1290,861.0,0.0,1944,2,638.0,1190.0,FV,OldTown,165138.0,79.9895,2689.0,249.8163,lot area verification is complete because documents are available.,0,,FV>OldTown,3794.0,148624.0,2024-01
1291,1083.0,5972.0,1922,4,687.0,1351.0,RL,NridgHt,195598.0,100.614,3121.0,289.9504,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NridgHt,554.82,176038.0,2024-01
1292,1441.0,4944.0,1920,2,,857.0,RL,Edwards,194792.0,133.8733,2747.0,255.2047,sale condition was reviewed and valuation status is approved.,0,,RL>Edwards,4944.0,175313.0,2024-01
1293,1263.0,7499.0,1930,6,607.0,967.0,RL,NAmes,218942.0,117.3365,2837.0,263.5659,lot area verification is complete because documents are available.,0,,RL>NAmes,7499.0,197048.0,2024-01
1294,1458.0,14817.0,1948,2,469.0,786.0,FV,NAmes,203720.0,135.4526,2713.0,252.0459,sale condition was reviewed and valuation status is approved.,0,,FV>NAmes,1376.54,183348.0,2024-01
1295,2079.0,9037.0,1990,4,337.0,1176.0,RM,NAmes,258215.0,193.1454,3592.0,333.7077,sale condition were reviewed and valuation status is aproved.,0,,RM>NAmes,9037.0,232394.0,2024-01
1296,1217.0,6288.0,1917,5,109.0,703.0,RM,Somerst,226334.0,113.063,2029.0,188.5003,lot area verification is complete because documents are available.,0,,RM>Somerst,6288.0,203701.0,2024-01
1297,1316.0,6500.0,1922,8,152.0,1051.0,FV,CollgCr,217388.0,122.2604,2519.0,234.0228,lot area verification is complete because documents are available.,1,verified,FV>CollgCr,6500.0,195649.0,2024-01
1298,1132.0,10164.0,1951,8,252.0,1206.0,FV,CollgCr,221989.0,105.1662,2590.0,240.6189,zoning verification is complete and neighborhood information is confirmed.,1,verified,FV>CollgCr,944.27,199790.0,2024-01
1299,981.0,8782.0,1897,2,,505.0,RH,OldTown,149608.0,91.1379,2281.0,211.9118,zoning verification is complete and neighborhood information is confirmed.,0,,RH>OldTown,8782.0,134647.0,2024-01
1300,1300.0,11287.0,1951,4,507.0,954.0,RL,Edwards,193728.0,120.774,2761.0,256.5053,lot area verification is complete because documents are available.,0,,RL>Edwards,11287.0,174355.0,2024-01
1301,1369.0,15476.0,1891,4,492.0,922.0,RL,NAmes,210611.0,127.1843,2783.0,258.5492,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NAmes,15476.0,189550.0,2024-01
1302,1436.0,8669.0,1986,7,451.0,1061.0,RH,NridgHt,261226.0,133.4088,2948.0,273.8782,sale condition was reviewed and valuation status is approved.,0,,RH>NridgHt,8669.0,235103.0,2024-01
1303,1539.0,3943.0,1927,2,276.0,841.0,RM,Somerst,207737.0,142.9778,2656.0,246.7505,lot area verification is complete because documents are available.,0,,RM>Somerst,3943.0,186963.0,2024-01
1304,1809.0,7833.0,1903,9,,1131.0,RL,Edwards,294346.0,168.0616,3397.0,315.5916,property inspection is complete and garage area is measured.,1,verified,RL>Edwards,7833.0,264911.0,2024-01
1305,1210.0,13610.0,2002,8,249.0,607.0,FV,NridgHt,254533.0,112.4127,2066.0,191.9377,lot area verification is complete because documents are available.,1,verified,FV>NridgHt,13610.0,229080.0,2024-01
1306,2367.0,2000.0,1974,3,556.0,1276.0,RL,NridgHt,260979.0,219.9015,4199.0,390.0999,property inspection is complete and garage area is measured.,0,,RL>NridgHt,2000.0,234881.0,2024-01
1307,1628.0,5895.0,1986,7,172.0,887.0,FV,NAmes,259893.0,151.2461,2687.0,249.6305,property inspection is complete and garage area is measured.,0,,FV>NAmes,5895.0,233904.0,2024-01
1308,1958.0,7227.0,1910,9,405.0,1220.0,RL,NridgHt,271243.0,181.9042,3583.0,332.8716,sale condition was reviewed and valuation status is approved.,1,verified,RL>NridgHt,7227.0,244119.0,2024-01
1309,2408.0,8993.0,2005,7,605.0,537.0,FV,Edwards,326142.0,223.7105,3550.0,329.8058,lot area verification is complete because documents are available.,0,,FV>Edwards,8993.0,293528.0,2024-01
1310,1485.0,11896.0,2009,4,578.0,1274.0,RL,Edwards,224720.0,137.961,3337.0,310.0174,property inspection is complete and garage area is measured.,0,,RL>Edwards,11896.0,202248.0,2024-01
1311,1512.0,11887.0,2007,6,483.0,1535.0,FV,NAmes,238985.0,140.4694,3530.0,327.9477,sale condition was reviewed and valuation status is approved.,0,,FV>NAmes,1104.34,215086.0,2024-01
1312,1271.0,11985.0,1953,8,464.0,1302.0,RL,Edwards,227631.0,118.0798,3037.0,282.1465,lot area verification is complete because documents are available.,1,verified,RL>Edwards,11985.0,204868.0,2024-01
1313,1841.0,8006.0,2006,8,720.0,1009.0,RL,OldTown,,171.0345,3570.0,331.6639,zoning verification is complete and neighborhood information is confirmed.,1,verified,RL>OldTown,8006.0,259640.0,2024-01
1314,1645.0,13453.0,1978,8,487.0,860.0,RH,NridgHt,259604.0,152.8255,2992.0,277.9659,sale condition was reviewed and valuation status is approved.,1,verified,RH>NridgHt,1249.82,233644.0,2024-01
1315,1775.0,6815.0,1954,7,326.0,1072.0,RM,NAmes,255811.0,164.9029,3173.0,294.7813,lot area verification is complete because documents are available.,0,,RM>NAmes,6815.0,230230.0,2024-01
1316,1161.0,13685.0,1958,8,536.0,630.0,RH,NAmes,240755.0,107.8604,2327.0,216.1854,lot area verification is complete because documents are available.,1,verified,RH>NAmes,13685.0,216680.0,2024-01
1317,1437.0,14763.0,1935,6,440.0,1141.0,RH,CollgCr,253980.0,133.5017,3018.0,280.3814,property inspection is complete and garage area is measured.,0,,RH>CollgCr,14763.0,228582.0,2024-01
1318,1052.0,2670.0,1996,5,420.0,772.0,RM,OldTown,230480.0,97.734,2244.0,208.4744,zoning verification is complete and neighborhood information is confirmed.,0,,RM>OldTown,2670.0,207432.0,2024-01
1319,953.0,4657.0,1952,9,518.0,874.0,RL,Edwards,198236.0,88.5366,2345.0,217.8576,lot area verification is complete because documents are available.,1,verified,RL>Edwards,4657.0,178412.0,2024-01
1320,1555.0,16806.0,1982,8,284.0,951.0,FV,Somerst,246982.0,144.4642,2790.0,259.1995,sale condition was reviewed and valuation status is approved.,1,verified,FV>Somerst,16806.0,222284.0,2024-01
1321,1853.0,5029.0,1964,6,225.0,623.0,FV,Edwards,248182.0,172.1493,2701.0,250.9311,zoning verification is complete and neighborhood information is confirmed.,0,,FV>Edwards,5029.0,223364.0,2024-01
1322,1440.0,10960.0,1936,6,338.0,1307.0,FV,NAmes,259374.0,133.7804,3085.0,286.6059,property inspection is complete and garage area is measured.,0,,FV>NAmes,10960.0,233437.0,2024-01
1323,1621.0,12877.0,1950,5,73.0,1380.0,RM,Somerst,219671.0,150.5958,3074.0,285.5839,sale condition was reviewed and valuation status is approved.,0,,RM>Somerst,12877.0,197704.0,2024-01
1324,1815.0,11002.0,1998,2,756.0,659.0,RL,NridgHt,242165.0,168.619,3230.0,300.0768,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NridgHt,11002.0,217948.0,2024-01
1325,881.0,8827.0,1954,7,798.0,1081.0,RM,Edwards,175896.0,81.8476,2760.0,256.4124,lot area verification is complete because documents are available.,0,,RM>Edwards,8827.0,158306.0,2024-01
1326,1713.0,8600.0,1929,8,491.0,1244.0,RH,Edwards,297539.0,159.1429,3448.0,320.3297,sale condition was reviewed and valuation status is approved.,1,verified,RH>Edwards,8600.0,267785.0,2024-01
1327,1566.0,15811.0,1942,5,280.0,1181.0,RH,Edwards,256830.0,145.4862,3027.0,281.2175,lot area verification is complete because documents are available.,0,,RH>Edwards,15811.0,231147.0,2024-01
1328,1237.0,10255.0,1989,4,599.0,1074.0,RM,Edwards,210265.0,114.9211,2910.0,270.3478,sale condition was reviewed and valuation status is approved.,0,,RM>Edwards,10255.0,189238.0,2024-01
1329,1736.0,8883.0,1941,9,545.0,621.0,RL,CollgCr,298989.0,161.2797,2902.0,269.6046,zoning verification is complete and neighborhood information is confirmed.,1,verified,RL>CollgCr,8883.0,269090.0,2024-01
1330,1140.0,,1921,2,,816.0,RL,Edwards,171137.0,105.9095,2740.0,254.5543,sale condition was reviewed and valuation status is approved.,0,,RL>Edwards,11478.0,154023.0,2024-01
1331,1406.0,11219.0,2009,7,218.0,774.0,FV,Edwards,220743.0,130.6217,2398.0,222.7815,sale condition was reviewed and valuation status is approved.,0,,FV>Edwards,11219.0,198669.0,2024-01
1332,1758.0,15254.0,1922,3,235.0,1232.0,RH,Edwards,235000.0,163.3235,3225.0,299.6123,zoning verification is complete and neighborhood information is confirmed.,0,,RH>Edwards,1417.14,211500.0,2024-01
1333,1645.0,10877.0,1945,9,204.0,355.0,RH,OldTown,288252.0,152.8255,2204.0,204.7583,sale condition was reviewed and valuation status is approved.,1,verified,RH>OldTown,10877.0,259427.0,2024-01
1334,1402.0,10573.0,1893,8,396.0,840.0,RM,Somerst,250507.0,130.2501,2638.0,245.0782,zoning verification is complete and neighborhood information is confirmed.,1,verified,RM>Somerst,10573.0,225456.0,2024-01
1335,1454.0,7742.0,1985,7,250.0,948.0,RL,OldTown,211093.0,135.081,2652.0,246.3789,sale condition was reviewed and valuation status is approved.,0,,RL>OldTown,7742.0,189984.0,2024-01
1336,1580.0,13195.0,1940,9,530.0,994.0,RM,Somerst,280370.0,146.7868,3104.0,288.371,property inspection is complete and garage area is measured.,1,verified,RM>Somerst,1225.86,252333.0,2024-01
1337,1256.0,6234.0,1935,4,858.0,1172.0,RH,NAmes,211951.0,116.6862,3286.0,305.2794,lot area verification is complete because documents are available.,0,,RH>NAmes,6234.0,190756.0,2024-01
1338,1361.0,6889.0,1917,7,725.0,342.0,FV,NridgHt,223176.0,126.441,2428.0,225.5686,zoning verification is complete and neighborhood information is confirmed.,0,,FV>NridgHt,6889.0,200858.0,2024-01
1339,502.0,2000.0,1928,3,172.0,1000.0,RM,NridgHt,108042.0,46.6373,1674.0,155.5197,lot area verification is complete because documents are available.,0,,RM>NridgHt,2000.0,97238.0,2024-01
1340,1784.0,16870.0,1996,4,545.0,1118.0,FV,NAmes,220021.0,165.739,3447.0,320.2368,zoning verification is complete and neighborhood information is confirmed.,0,,FV>NAmes,16870.0,198019.0,2024-01
1341,2235.0,,2005,5,508.0,564.0,RH,Edwards,338031.0,207.6383,3307.0,307.2304,zoning verification is complete and neighborhood information is confirmed.,0,,RH>Edwards,13693.0,304228.0,2024-01
1342,1707.0,5338.0,1923,9,637.0,1429.0,FV,OldTown,269407.0,158.5855,3773.0,350.5232,sale condition was reviewed and valuation status is approved.,1,verified,FV>OldTown,5338.0,242466.0,2024-01
